Phi/M,mu-0,mu-0.9M,mu-1M,mu-1.1M
0.5,-0.0500231830458114,-0.066198007835594,-0.0766013667720205,-0.0901878245702849
0.51,-0.0513198500508934,-0.0668597527210347,-0.0771023651649384,-0.09052807647068
0.52,-0.0526183643673999,-0.0675271646365342,-0.0776058474890532,-0.0908676292034101
0.53,-0.0539181877333134,-0.0682003419398471,-0.0781119121021196,-0.0912065811262301
0.54,-0.0552187837964755,-0.0688793848985877,-0.0786206592717519,-0.091545032506754
0.55,-0.0565196181145874,-0.0695643956902294,-0.0791321911754234,-0.0918830855224554
0.56,-0.0578201581552096,-0.070255478402105,-0.079646611900467,-0.092220844260667
0.57,-0.0591198732957617,-0.0709527390314066,-0.0801640274440748,-0.0925584147185809
0.58,-0.0604182348235228,-0.0716562854851856,-0.0806845457132981,-0.0928959048032485
0.59,-0.0617147159356313,-0.0723662275803528,-0.0812082765250478,-0.0932334243315807
0.6,-0.0630087917390849,-0.0730826770436781,-0.0817353316060938,-0.0935710850303473
0.61,-0.0642999392507405,-0.0738057475117911,-0.0822658245930655,-0.0939090005361778
0.62,-0.0655876373973145,-0.0745355545311802,-0.0827998710324517,-0.094247286395561
0.63,-0.0668713670153824,-0.0752722155581936,-0.0833375883806002,-0.0945860600648446
0.64,-0.0681506108513793,-0.0760158499590386,-0.0838790960037185,-0.0949254409102363
0.65,-0.0694248535615995,-0.0767665790097816,-0.0844245151778732,-0.0952655502078024
0.66,-0.0706935817121965,-0.0775245258963485,-0.0849739690889902,-0.095606511143469
0.67,-0.0719562837791831,-0.0782898157145239,-0.0855275828328547,-0.0959484488130213
0.68,-0.0732124501484317,-0.0790625754699509,-0.0860854834151115,-0.096291490222104
0.69,-0.0744615731156738,-0.0798429340781292,-0.0866477997512643,-0.096635764286221
0.7,-0.0757031468865002,-0.0806310223644102,-0.0872146626666765,-0.0969814018307354
0.71,-0.0769366675763611,-0.0814269730639842,-0.0877862048965705,-0.0973285355908698
0.72,-0.0781616332105659,-0.082230920821844,-0.0883625610860282,-0.0976773002117061
0.73,-0.0793775437242836,-0.0830430021926852,-0.0889438677899907,-0.0980278322481854
0.74,-0.0805839009625422,-0.0838633556406321,-0.0895302634732586,-0.0983802701651083
0.75,-0.0817802086802291,-0.0846921215384815,-0.0901218885104915,-0.0987347543371345
0.76,-0.0829659725420911,-0.0855294421656219,-0.0907188851862083,-0.0990914270487831
0.77,-0.0841407001227343,-0.0863754617023031,-0.0913213976947868,-0.0994504324944326
0.78,-0.0853039009066241,-0.0872303262138634,-0.0919295721404631,-0.0998119167783208
0.79,-0.0864550862880851,-0.0880941836073185,-0.0925435565373293,-0.100176027914545
0.8,-0.0875937695713014,-0.0889671835119023,-0.0931635008093285,-0.100542915827061
0.81,-0.0887194659703164,-0.0898494769504102,-0.0937895567902394,-0.100912732349685
0.82,-0.0898316926090327,-0.0907412154352668,-0.094421878223636,-0.101285631226091
0.83,-0.0909299685212123,-0.0916425484837823,-0.0950606207627737,-0.101661768109815
0.84,-0.0920138146504764,-0.0925536167969345,-0.0957059419702794,-0.10204130056425
0.85,-0.0930827538503058,-0.0934745335950801,-0.0963580013172972,-0.102424388062648
0.86,-0.0941363108840402,-0.0944053339908512,-0.0970169601811403,-0.102811191988123
0.87,-0.095174012424879,-0.0953458408204004,-0.0976829818388342,-0.103201875633643
0.88,-0.0961953870558807,-0.0962953304502178,-0.0983562314493708,-0.10359660420204
0.89,-0.0971999652699632,-0.0972518254707745,-0.0990368760049309,-0.103995544805996
0.9,-0.0981872794699037,-0.0982111283847527,-0.0997250841968417,-0.104398866468048
0.91,-0.0991568639683387,-0.0991667855386978,-0.100421026047279,-0.104806740120562
0.92,-0.100108254987764,-0.100112134001585,-0.101124871897612,-0.105219338605693
0.93,-0.101040990660535,-0.101042462299033,-0.101836789631027,-0.105636836675256
0.94,-0.101954611028866,-0.101955162381102,-0.102556937057364,-0.106059410990382
0.95,-0.10284865804483,-0.102848863597328,-0.103285441101602,-0.106487240120561
0.96,-0.103722675570362,-0.103722752057329,-0.104022341420136,-0.106920504541031
0.97,-0.104576209377252,-0.104576237816385,-0.104767441158313,-0.107359386625594
0.98,-0.105408807147154,-0.105408817717598,-0.105519935701279,-0.107804070626894
0.99,-0.106220018471577,-0.106220022399713,-0.106277628259524,-0.108254742622279
1,-0.107009394851893,-0.107009396311453,-0.10703586176062,-0.108711590365168
