Omega/M,T-0.3M,T-0.5M,T-0.7M,T-0.9M,T-1.1M,T-1.3M,T-1.5M
0.72443596007499,0.0215111895647824,0.116438755539525,0.190222899697164,0.199397549539694,0.155049838324904,0.113301057336294,0.0857218525477541
0.741310241300918,0.0195098260294478,0.110231909924948,0.183782651112169,0.195690964356639,0.153416377272736,0.112468601071757,0.0852080421581452
0.758577575029184,0.0173707723935721,0.103216136723618,0.176253360464949,0.191123262015019,0.151232541381636,0.111270295039386,0.0844312700481371
0.776247116628692,0.0151241087362036,0.0953151230203632,0.167499395647852,0.185555786654876,0.148409704889532,0.109650084650428,0.0833496456900366
0.794328234724282,0.0127780319247177,0.0865110834402489,0.157373554010899,0.178840624135072,0.14484508360603,0.107536411338461,0.0819121086952772
0.812830516164099,0.0104058079430955,0.0767673645787077,0.145721507649195,0.170798255480484,0.140405437196853,0.104841157715248,0.0800592906042811
0.831763771102671,0.00806393444022067,0.0661118495413237,0.132361982111031,0.161193260745021,0.134931032534001,0.101452190966453,0.077700381462914
0.851138038202376,0.00584060063412973,0.0546437685137216,0.117116335966885,0.149744922892823,0.128207358745793,0.097222203813689,0.0747420070819465
0.870963589956081,0.00384195825748376,0.042592623974119,0.0998496804066639,0.136094150472509,0.119953153846047,0.0919703679648423,0.0710398325435539
0.891250938133746,0.00218691241549812,0.0303794808635896,0.0805181520248625,0.119777121946383,0.109782322086663,0.0854075505298252,0.0663962272537592
0.91201083935591,0.000985468997399374,0.0187594460040467,0.0593361638391151,0.100205740660398,0.0971357993255833,0.077135456864498,0.0605158685854554
0.933254300796991,0.000291267909176405,0.00892468380563307,0.0371741880804603,0.0766932470631535,0.0811584175714988,0.066508042208649,0.0529169860518687
0.954992586021436,3.44650567726029E-05,0.00241323686336109,0.0164055092234815,0.0486104340673078,0.0604175528456191,0.0523598058384101,0.0427076261109929
0.977237220955811,0,8.39561082527235E-05,0.00238559892331513,0.0172195501136392,0.0322497706748166,0.0321089306823206,0.0277916103461161
1,0,0,0,0,0,0,0
1.02329299228075,3.14159265358979,0,0,0,0,0,0
1.0471285480509,3.14159265358979,0,0,0,0,0,0.0491603258103555
1.07151930523761,3.14159265358979,0,0,0,0,0,0.0598591183632471
1.09647819614319,3.14159265358979,0,0,0,0,0.117051834487025,0.0719059022119054
1.12201845430196,3.14159265358979,3.14159265358979,0,0,0,0.134775433025404,0.0838772063930082
1.14815362149688,3.14159265358979,3.14159265358979,0,0,0,0.153767155162538,0.0959577225403797
1.17489755493953,3.14159265358979,3.14159265358979,0,0,0.4398722036794,0.173557708971805,0.10829161184216
1.20226443461741,3.14159265358979,3.14159265358979,0,0,0.441669814077183,0.194177231972465,0.120991094836406
1.23026877081238,3.14159265358979,3.14159265358979,0,0,0.474878387597833,0.215714211304691,0.134146134204233
1.25892541179417,3.14159265358979,3.14159265358979,3.14159265358979,0,0.51577772948505,0.238263877502849,0.147834948220935
1.28824955169313,3.14159265358979,3.14159265358979,3.14159265358979,0,0.560835992080994,0.26192380657997,0.162127631198877
1.31825673855641,3.14159265358979,3.14159265358979,3.14159265358979,3.14159265358979,0.608764783579475,0.286762312325066,0.177082985490375
1.34896288259165,3.14159265358979,3.14159265358979,3.14159265358979,3.14159265358979,0.65889023325332,0.312866522664054,0.192765964814432
1.38038426460288,3.14159265358979,3.14159265358979,3.14159265358979,3.14159265358979,0.710678516637088,0.340293010407473,0.20923473735436
1.41253754462275,3.14159265358979,3.14159265358979,3.14159265358979,3.14159265358979,0.763713389259792,0.369107159595568,0.226541252628727
1.44543977074593,3.14159265358979,3.14159265358979,3.14159265358979,2.25377299277749,0.817474757195759,0.399335841328177,0.244745106117544
1.47910838816821,3.14159265358979,3.14159265358979,3.14159265358979,2.11537448756061,0.871536788978124,0.431006859715687,0.263881912327665
1.51356124843621,3.14159265358979,3.14159265358979,3.14159265358979,2.0481792691469,0.925447044194324,0.464134446052627,0.28401838814012
1.54881661891248,3.14159265358979,3.14159265358979,3.14159265358979,2.00922824308183,0.978701702014309,0.498666639905484,0.305188933179948
1.58489319246111,3.14159265358979,3.14159265358979,3.14159265358979,1.9848221968575,1.03083722394878,0.53460851797197,0.327440444459184
1.62181009735893,3.14159265358979,3.14159265358979,3.14159265358979,1.96878329844365,1.08147669934285,0.571847740564969,0.350799725922743
1.65958690743756,3.14159265358979,3.14159265358979,3.14159265358979,1.95765108153118,1.13032893414721,0.610282533023871,0.375303751191937
1.69824365246174,3.14159265358979,3.14159265358979,3.14159265358979,1.94987574390289,1.17703671845251,0.649830216607859,0.400963792006781
1.73780082874938,3.14159265358979,3.14159265358979,3.14159265358979,1.94416130509611,1.22144815618586,0.690263920267624,0.427807971975346
1.77827941003892,3.14159265358979,3.14159265358979,3.14159265358979,1.93970900842505,1.26342396584869,0.731458648356025,0.455799569573435
1.81970085860998,3.14159265358979,3.14159265358979,3.14159265358979,1.93583706580739,1.30279085636852,0.773110493369737,0.484942023804845
1.86208713666287,3.14159265358979,3.14159265358979,3.14159265358979,1.93255302932285,1.33960852359159,0.815083538657609,0.515199313701511
1.90546071796325,3.14159265358979,3.14159265358979,2.66028671997487,1.92946136767809,1.37383010158508,0.857086472094869,0.546542232645988
1.94984459975805,3.14159265358979,3.14159265358979,2.48017068501053,1.92633816601403,1.40547261917907,0.898874771611291,0.578857487318087
1.99526231496888,3.14159265358979,3.14159265358979,2.40013022586636,1.92304649383617,1.43464211398108,0.940149384416392,0.61209863561813
2.04173794466953,3.14159265358979,3.14159265358979,2.34367936099027,1.91968854348263,1.46139601218624,0.980692629136218,0.646145364378554
2.08929613085404,3.14159265358979,3.14159265358979,2.29895012837562,1.91597295019534,1.48587159968238,1.02030809496524,0.68084456681983
2.13796208950223,3.14159265358979,3.14159265358979,2.26126672944767,1.91203722857734,1.50807806077267,1.05847949446429,0.71611469130078
2.18776162394955,3.14159265358979,3.14159265358979,2.22838647887672,1.90774081317047,1.52835765826565,1.09587261235094,0.751740441650902
2.23872113856834,3.14159265358979,3.14159265358979,2.19890607795605,1.90316126897403,1.54652476885612,1.13142979080639,0.787546779700662
2.29086765276777,3.14159265358979,2.62364885936762,2.17196373776287,1.89815742836798,1.5629204897096,1.16545176538439,0.823362961482344
2.34422881531992,3.14159265358979,2.4613155623216,2.14702579029759,1.89288804559493,1.57750517947952,1.19773221914751,0.859026676624201
2.39883291901949,3.14159265358979,2.37871395227886,2.12361117481496,1.88717000761887,1.59049867203076,1.22818998160453,0.894307703507575
2.45470891568503,2.63638283121944,2.31792775882046,2.10142895562293,1.88109891179821,1.60185146483516,1.25630793666951,0.929065839256344
2.51188643150958,2.44138124081507,2.26745663039783,2.08025193648065,1.87467921984148,1.61181624906678,1.28366269341881,0.963117016886225
2.57039578276886,2.34932743963274,2.22544353632975,2.05990054765426,1.86786886697585,1.62030546375638,1.30865212235484,0.996274570958876
2.63026799189538,2.28276810421127,2.18729649831937,2.04020266680759,1.86070623368824,1.62761920437644,1.3317909103169,1.02837927816324
2.69153480392692,2.22846144292547,2.1525755001159,2.02108935353844,1.85319742570499,1.63366885479024,1.35315216698436,1.05939103184399
2.75422870333817,2.18180435800317,2.12047050659804,2.00237791998215,1.84537776535893,1.63853484006727,1.37275588970664,1.08906494120248
2.81838293126445,2.14050717159363,2.090453491765,1.98407905240401,1.83716592490145,1.64237397608309,1.39066167102877,1.11742143413034
2.88403150312661,2.10299328310028,2.06210780320803,1.96608264867725,1.82859045157297,1.64516371454335,1.40691548953831,1.14430596012828
2.95120922666639,2.0686472529455,2.03512009566386,1.94835254558795,1.81970027045794,1.64689093160172,1.42157180996189,1.16973378879619
3.01995172040202,2.03659948362038,2.00930714171574,1.93080349725891,1.810488763434,1.64776884932555,1.43473309450723,1.19362967151554
3.09029543251359,2.00652612914369,1.98444214915264,1.91343694781997,1.80096813639297,1.6477424604611,1.44640876386836,1.21596687852152
3.16227766016838,1.97805117857281,1.96043986140838,1.89622990290024,1.79105395342639,1.64689605515438,1.4566723388757,1.23679592090817
3.23593656929628,1.95094817177874,1.93710003118797,1.87908871229766,1.78089116994065,1.64522231535027,1.46558667750648,1.25603201866315
3.31131121482591,1.92502675602767,1.91443761784199,1.86204705980859,1.77033604643692,1.64277651050326,1.47321687345061,1.27373518086167
3.38844156139203,1.90013984897352,1.89228980653052,1.84505920903314,1.75952055572027,1.63962113504288,1.47962592749444,1.28995000642312
3.46736850452532,1.87614753307568,1.87059716477906,1.82811809695482,1.74838605986958,1.6357357408927,1.48483584144971,1.30467781369285
3.54813389233576,1.85292850166409,1.84936379684754,1.81120160003384,1.73695007806238,1.63117498211127,1.48892878981233,1.31794016701281
3.63078054770101,1.83042695488065,1.82851265093851,1.79429607739607,1.72523090836491,1.62595835995176,1.49191334354154,1.32978575557455
3.71535229097173,1.80846013123523,1.80797076340305,1.77737405563482,1.71318634394146,1.62014461114281,1.4938750442367,1.3402417462227
3.80189396320561,1.78707360792976,1.78773331863606,1.76044199655858,1.70087298638275,1.61368602400368,1.49485219718254,1.34937747748387
3.89045144994281,1.76615128112654,1.76774011298281,1.74347336982108,1.68824196131259,1.60664927127681,1.49483551072034,1.35721594752049
3.98107170553497,1.74566187789933,1.74799402810037,1.72645786696938,1.67533167818755,1.59904715653018,1.49390080684734,1.36395068702644
4.07380277804113,1.72553573259838,1.73173678366112,1.70941110352813,1.66213224959752,1.59089986145426,1.49206795069492,1.36918304849138
4.16869383470335,1.70573170703425,1.70907034701904,1.69229579271142,1.64863503560153,1.5821450600208,1.48939237567302,1.37337888413487
4.26579518801593,1.68622141777921,1.68984861732636,1.67511824494902,1.63482090593416,1.57289921497319,1.48587736587094,1.37643368134364
4.36515832240166,1.66695910228037,1.67076954072774,1.65785849358845,1.62076209451096,1.56311519275734,1.48147694480893,1.37838789306567
4.46683592150963,1.64790788728098,1.65178939064112,1.64043523556926,1.60639376461985,1.55283350434432,1.47644989168566,1.37927120093503
4.57088189614875,1.62902540755469,1.6329041860885,1.62307449628076,1.59173302747823,1.54202555259249,1.47057585185927,1.37911357774674
4.67735141287198,1.61029013132176,1.61407761462653,1.60552561799144,1.57677949161149,1.5310127324479,1.46396018180872,1.37794433696086
4.78630092322638,1.59156103375211,1.59530412078464,1.5878634124706,1.56152583271428,1.51892685920054,1.45660898964729,1.3758017772821
4.89778819368446,1.57311575137032,1.57655180513637,1.57007642794243,1.54597463378298,1.50637692592067,1.44854361038639,1.37268855615062
5.01187233627272,1.55461747267008,1.5578029673052,1.55229146679296,1.53011376753639,1.49384807252012,1.43977701921201,1.36864055843206
5.12861383991365,1.53613565289911,1.53903533195716,1.53407999123536,1.51393941902991,1.48048515354691,1.43030412410076,1.36366998788798
5.24807460249773,1.51764272555579,1.52022329450418,1.51584007713835,1.49744334506523,1.46680406620235,1.42014923365402,1.35779788607269
5.37031796370253,1.49910734437664,1.50134736680038,1.4974204746681,1.48061522711695,1.45253667285599,1.40930128404702,1.35103371070784
5.49540873857625,1.48048967396091,1.48238538126972,1.47880902493347,1.46344408210309,1.4377634477094,1.39776992080719,1.34338477375014
5.62341325190349,1.46178509120134,1.46329002932057,1.45997536656785,1.4459155915406,1.42247941922384,1.38555187860193,1.33486369313034
5.75439937337157,1.44292006634257,1.44405723709328,1.44090767274331,1.42801786420657,1.40667381065093,1.37264341655042,1.32547006547084
5.88843655355589,1.42390090897294,1.42465878626371,1.4215728968372,1.40972454357143,1.39032744241573,1.35903701578158,1.31520325389235
6.02559586074358,1.40465872003858,1.40503145578591,1.40196566151067,1.39102327635442,1.37343358229416,1.34472185643198,1.30405946019889
6.16595001861482,1.38517513251368,1.3851558171548,1.38203245471854,1.37187199925469,1.35595869147612,1.32968329176388,1.2920312811868
6.30957344480193,1.3654128402066,1.36502646715217,1.36174030320871,1.35228637740446,1.33789166294074,1.31389482584791,1.27910120038506
6.45654229034656,1.34530286930628,1.34451309567567,1.34107848269251,1.33216027853769,1.3191921939116,1.29733876238941,1.26525314761251
6.60693448007596,1.32481078076816,1.32363799597116,1.31996310790406,1.31151571660739,1.29980561622016,1.27998131576678,1.25045275908079
6.76082975391982,1.30386270342652,1.30236086745592,1.29836942949576,1.29028857797658,1.27973893545806,1.26178729880281,1.23469166360024
6.91830970918937,1.28244506638826,1.2805589635194,1.2762345532108,1.26840883994285,1.25892658899019,1.24269493245328,1.2178983764443
7.07945784384138,1.260429374491,1.25820689954313,1.25349159498552,1.24584077241331,1.23726861726123,1.22266684733534,1.20003214856756
7.2443596007499,1.2377889428136,1.23520826915772,1.23005617049978,1.22245549467819,1.21471326651002,1.20163105511163,1.18101698828885
7.41310241300918,1.21438710203975,1.2114801185194,1.20571875015255,1.19820846575678,1.19114888050048,1.17946658606799,1.16078466244951
7.58577575029184,1.19016201418587,1.18689635498817,1.18075235342093,1.17299582929354,1.16650082969515,1.15610170281888,1.1392163913274
7.76247116628692,1.16494995436821,1.16133042774988,1.1546114092361,1.14659381938014,1.14061457354233,1.13138131961884,1.1161802439674
7.94328234724282,1.13861619435247,1.13464015705845,1.12727318088991,1.1189451474552,1.11333918485435,1.10513451347524,1.09150067035847
8.12830516164099,1.11097168183649,1.10662498832702,1.09822715277362,1.08970947026661,1.08436255703098,1.07716024956253,1.06499429481906
8.31763771102671,1.08177417818724,1.07701370470977,1.0681455549888,1.05871221647784,1.05349420649402,1.04713012786514,1.03632036185621
8.51138038202377,1.05072670748648,1.04551584488854,1.03568928288119,1.02546933285385,1.02028268917555,1.01466577987225,1.00513669858383
8.70963589956081,1.01735496894256,1.01167599211367,1.00075493595907,0.989537191082693,0.984180158452393,0.979190174851742,0.970846259209298
8.91250938133745,0.981183023965305,0.974874640999415,0.962652890510443,0.95008810307933,0.944851979300342,0.93988968415057,0.932603464345024
9.1201083935591,0.941357005478808,0.935292492095983,0.920335695539977,0.905915753260559,0.899605177645233,0.895504248019329,0.88919214870042
9.33254300796991,0.896537120896456,0.888442627912372,0.87220736156241,0.855129998014757,0.847775698950767,0.843843677162285,0.838424346695747
9.54992586021436,0.844585731375617,0.835017833796048,0.81522071075689,0.79395542893538,0.784701289638752,0.78061043479673,0.775896486223337
9.77237220955811,0.781241798440964,0.769078714076842,0.743125610750652,0.713458068488521,0.699839631822421,0.694817693583101,0.690587695303086
10,0.695667044067703,0.677535064542395,0.634888907318614,0.575981759365237,0.540973954376389,0.528154316253191,0.521864991926805
10.2329299228075,0.531071802001077,0.460867216212899,0,0,0,0,0
10.471285480509,0,0,0,0,0,0,0
10.7151930523761,0,0,0,0,0,0,0
10.9647819614319,0,0,0,0,0,0,0
11.2201845430196,0,0,0,0,0,0,0
11.4815362149688,0,0,0,0,0,0,0
11.7489755493953,0,0,0,0,0,0,0
12.0226443461741,0,0,0,0,0,0,0
12.3026877081238,0,0,0,0,0,0,0
12.5892541179417,0,0,0,0,0,0,0
12.8824955169313,0,0,0,0,0,0,0
13.1825673855641,0,0,0,0,0,0,0
13.4896288259165,0,0,0,0,0,0,0
13.8038426460288,0,0,0,0,0,0,0
14.1253754462275,0,0,0,0,0,0,0
14.4543977074593,0,0,0,0,0,0,0
14.7910838816821,0,0,0,0,0,0,0
15.1356124843621,0,0,0,0,0,0,0
15.4881661891248,0,0,0,0,0,0,0
15.8489319246111,0,0,0,0,0,0,0
